Batch_ID,Product,Production_Line,Batch_Date,Month_Year,Quarter,Shift,Supervisor,Batch_Size_kg,Raw_Material_Lot,Batch_Status,QC_Release_Date
BCH-2023-0811,Roasted Corn,Line A,2025-09-02 00:00:00,Sep-2025,Q3-2025,Morning,Anand M.,478.1,RM-2810,Hold – OOS,
BCH-2023-0812,Chickpea Snacks,Line B,2025-09-03 00:00:00,Sep-2025,Q3-2025,Afternoon,Sagar A.,607.2,RM-2811,Released,2025-09-05 00:00:00
BCH-2023-0813,Banana Chips,Line C,2025-09-05 00:00:00,Sep-2025,Q3-2025,Night,Divya N.,289.8,RM-2812,Released,2025-09-06 00:00:00
BCH-2023-0814,Sweet Potato Chips,Line D,2025-09-07 00:00:00,Sep-2025,Q3-2025,Morning,Karthik V.,520.9,RM-2813,Released,2025-09-08 00:00:00
BCH-2023-0815,Masala Peanuts,Line E,2025-09-08 00:00:00,Sep-2025,Q3-2025,Afternoon,Meena R.,548.0,RM-2814,Released,2025-09-10 00:00:00
BCH-2023-0816,Tapioca Crisps,Line F,2025-09-10 00:00:00,Sep-2025,Q3-2025,Night,Suresh B.,422.8,RM-2815,Released,2025-09-12 00:00:00
BCH-2023-0817,Jackfruit Chips,Line A,2025-09-12 00:00:00,Sep-2025,Q3-2025,Morning,Ramesh K.,394.4,RM-2816,Hold – OOS,
BCH-2023-0818,Okra Chips,Line B,2025-09-14 00:00:00,Sep-2025,Q3-2025,Afternoon,Priya S.,260.7,RM-2817,Hold – OOS,
BCH-2023-0819,Roasted Corn,Line C,2025-09-15 00:00:00,Sep-2025,Q3-2025,Night,Anand M.,185.8,RM-2818,Released,2025-09-17 00:00:00
BCH-2023-0820,Chickpea Snacks,Line D,2025-09-16 00:00:00,Sep-2025,Q3-2025,Morning,Sagar A.,364.1,RM-2819,Hold – OOS,
BCH-2023-0821,Banana Chips,Line E,2025-09-17 00:00:00,Sep-2025,Q3-2025,Afternoon,Divya N.,570.8,RM-2820,Released,2025-09-18 00:00:00
BCH-2023-0822,Sweet Potato Chips,Line F,2025-09-19 00:00:00,Sep-2025,Q3-2025,Night,Karthik V.,209.5,RM-2821,Released,2025-09-22 00:00:00
BCH-2023-0823,Masala Peanuts,Line A,2025-09-20 00:00:00,Sep-2025,Q3-2025,Morning,Meena R.,295.4,RM-2822,Released,2025-09-23 00:00:00
BCH-2023-0824,Tapioca Crisps,Line B,2025-09-21 00:00:00,Sep-2025,Q3-2025,Afternoon,Suresh B.,579.4,RM-2823,Released,2025-09-22 00:00:00
BCH-2023-0825,Jackfruit Chips,Line C,2025-09-22 00:00:00,Sep-2025,Q3-2025,Night,Ramesh K.,248.6,RM-2824,Released,2025-09-23 00:00:00
BCH-2023-0826,Okra Chips,Line D,2025-09-23 00:00:00,Sep-2025,Q3-2025,Morning,Priya S.,229.5,RM-2825,Released,2025-09-24 00:00:00
BCH-2023-0827,Roasted Corn,Line E,2025-09-24 00:00:00,Sep-2025,Q3-2025,Afternoon,Anand M.,592.4,RM-2826,Hold – OOS,
BCH-2023-0828,Chickpea Snacks,Line F,2025-09-25 00:00:00,Sep-2025,Q3-2025,Night,Sagar A.,318.1,RM-2827,Released,2025-09-27 00:00:00
BCH-2023-0829,Banana Chips,Line A,2025-09-26 00:00:00,Sep-2025,Q3-2025,Morning,Divya N.,351.1,RM-2828,Released,2025-09-28 00:00:00
BCH-2023-0830,Sweet Potato Chips,Line B,2025-09-28 00:00:00,Sep-2025,Q3-2025,Afternoon,Karthik V.,326.5,RM-2829,Released,2025-09-30 00:00:00
BCH-2023-0831,Masala Peanuts,Line C,2025-09-30 00:00:00,Sep-2025,Q3-2025,Night,Meena R.,491.4,RM-2830,Released,2025-10-02 00:00:00
BCH-2023-0832,Tapioca Crisps,Line D,2025-10-01 00:00:00,Oct-2025,Q4-2025,Morning,Suresh B.,234.9,RM-2831,Released,2025-10-03 00:00:00
BCH-2023-0833,Jackfruit Chips,Line E,2025-10-03 00:00:00,Oct-2025,Q4-2025,Afternoon,Ramesh K.,444.7,RM-2832,Released,2025-10-06 00:00:00
BCH-2023-0834,Okra Chips,Line F,2025-10-10 00:00:00,Oct-2025,Q4-2025,Night,Priya S.,507.2,RM-2833,Released,2025-10-12 00:00:00
BCH-2023-0835,Roasted Corn,Line A,2025-10-12 00:00:00,Oct-2025,Q4-2025,Morning,Anand M.,218.1,RM-2834,Released,2025-10-15 00:00:00
BCH-2023-0836,Chickpea Snacks,Line B,2025-10-13 00:00:00,Oct-2025,Q4-2025,Afternoon,Sagar A.,619.7,RM-2835,Released,2025-10-14 00:00:00
BCH-2023-0837,Banana Chips,Line C,2025-10-15 00:00:00,Oct-2025,Q4-2025,Night,Divya N.,393.5,RM-2836,Hold – OOS,
BCH-2023-0838,Sweet Potato Chips,Line D,2025-10-17 00:00:00,Oct-2025,Q4-2025,Morning,Karthik V.,334.5,RM-2837,Released,2025-10-19 00:00:00
BCH-2023-0839,Masala Peanuts,Line E,2025-10-18 00:00:00,Oct-2025,Q4-2025,Afternoon,Meena R.,582.9,RM-2838,Hold – OOS,
BCH-2023-0840,Tapioca Crisps,Line F,2025-10-25 00:00:00,Oct-2025,Q4-2025,Night,Suresh B.,256.3,RM-2839,Released,2025-10-26 00:00:00
BCH-2024-0841,Jackfruit Chips,Line A,2025-10-26 00:00:00,Oct-2025,Q4-2025,Morning,Ramesh K.,279.6,RM-2840,Released,2025-10-29 00:00:00
BCH-2024-0842,Okra Chips,Line B,2025-10-27 00:00:00,Oct-2025,Q4-2025,Afternoon,Priya S.,281.8,RM-2841,Released,2025-10-30 00:00:00
BCH-2024-0843,Roasted Corn,Line C,2025-10-28 00:00:00,Oct-2025,Q4-2025,Night,Anand M.,612.2,RM-2842,Released,2025-10-31 00:00:00
BCH-2024-0844,Chickpea Snacks,Line D,2025-10-30 00:00:00,Oct-2025,Q4-2025,Morning,Sagar A.,495.8,RM-2843,Released,2025-11-01 00:00:00
BCH-2024-0845,Banana Chips,Line E,2025-10-31 00:00:00,Oct-2025,Q4-2025,Afternoon,Divya N.,459.2,RM-2844,Released,2025-11-02 00:00:00
BCH-2024-0846,Sweet Potato Chips,Line F,2025-11-01 00:00:00,Nov-2025,Q4-2025,Night,Karthik V.,407.6,RM-2845,Released,2025-11-04 00:00:00
BCH-2024-0847,Masala Peanuts,Line A,2025-11-02 00:00:00,Nov-2025,Q4-2025,Morning,Meena R.,372.4,RM-2846,Hold – OOS,
BCH-2024-0848,Tapioca Crisps,Line B,2025-11-03 00:00:00,Nov-2025,Q4-2025,Afternoon,Suresh B.,384.5,RM-2847,Released,2025-11-05 00:00:00
BCH-2024-0849,Jackfruit Chips,Line C,2025-11-04 00:00:00,Nov-2025,Q4-2025,Night,Ramesh K.,249.7,RM-2848,Released,2025-11-05 00:00:00
BCH-2024-0850,Okra Chips,Line D,2025-11-07 00:00:00,Nov-2025,Q4-2025,Morning,Priya S.,509.3,RM-2849,Released,2025-11-09 00:00:00
BCH-2024-0851,Roasted Corn,Line E,2025-11-08 00:00:00,Nov-2025,Q4-2025,Afternoon,Anand M.,202.5,RM-2850,Released,2025-11-10 00:00:00
BCH-2024-0852,Chickpea Snacks,Line F,2025-11-11 00:00:00,Nov-2025,Q4-2025,Night,Sagar A.,433.8,RM-2851,Released,2025-11-12 00:00:00
BCH-2024-0853,Banana Chips,Line A,2025-11-13 00:00:00,Nov-2025,Q4-2025,Morning,Divya N.,293.1,RM-2852,Released,2025-11-14 00:00:00
BCH-2024-0854,Sweet Potato Chips,Line B,2025-11-14 00:00:00,Nov-2025,Q4-2025,Afternoon,Karthik V.,388.5,RM-2853,Released,2025-11-15 00:00:00
BCH-2024-0855,Masala Peanuts,Line C,2025-11-15 00:00:00,Nov-2025,Q4-2025,Night,Meena R.,233.3,RM-2854,Released,2025-11-16 00:00:00
BCH-2024-0856,Tapioca Crisps,Line D,2025-11-17 00:00:00,Nov-2025,Q4-2025,Morning,Suresh B.,181.3,RM-2855,Hold – OOS,
BCH-2024-0857,Jackfruit Chips,Line E,2025-11-19 00:00:00,Nov-2025,Q4-2025,Afternoon,Ramesh K.,404.4,RM-2856,Released,2025-11-20 00:00:00
BCH-2024-0858,Okra Chips,Line F,2025-11-20 00:00:00,Nov-2025,Q4-2025,Night,Priya S.,259.9,RM-2857,Released,2025-11-21 00:00:00
BCH-2024-0859,Roasted Corn,Line A,2025-11-21 00:00:00,Nov-2025,Q4-2025,Morning,Anand M.,514.8,RM-2858,Released,2025-11-23 00:00:00
BCH-2024-0860,Chickpea Snacks,Line B,2025-11-23 00:00:00,Nov-2025,Q4-2025,Afternoon,Sagar A.,185.6,RM-2859,Released,2025-11-24 00:00:00
BCH-2024-0861,Banana Chips,Line C,2025-11-24 00:00:00,Nov-2025,Q4-2025,Night,Divya N.,382.5,RM-2860,Rejected,
BCH-2024-0862,Sweet Potato Chips,Line D,2025-11-25 00:00:00,Nov-2025,Q4-2025,Morning,Karthik V.,196.7,RM-2861,Released,2025-11-27 00:00:00
BCH-2024-0863,Masala Peanuts,Line E,2025-11-26 00:00:00,Nov-2025,Q4-2025,Afternoon,Meena R.,298.4,RM-2862,Released,2025-11-28 00:00:00
BCH-2024-0864,Tapioca Crisps,Line F,2025-11-27 00:00:00,Nov-2025,Q4-2025,Night,Suresh B.,607.7,RM-2863,Hold – OOS,
BCH-2024-0865,Jackfruit Chips,Line A,2025-11-29 00:00:00,Nov-2025,Q4-2025,Morning,Ramesh K.,203.0,RM-2864,Released,2025-12-02 00:00:00
BCH-2024-0866,Okra Chips,Line B,2025-11-30 00:00:00,Nov-2025,Q4-2025,Afternoon,Priya S.,409.2,RM-2865,Released,2025-12-01 00:00:00
BCH-2024-0867,Roasted Corn,Line C,2025-12-01 00:00:00,Dec-2025,Q4-2025,Night,Anand M.,512.2,RM-2866,Released,2025-12-04 00:00:00
BCH-2024-0868,Chickpea Snacks,Line D,2025-12-06 00:00:00,Dec-2025,Q4-2025,Morning,Sagar A.,190.1,RM-2867,Released,2025-12-09 00:00:00
BCH-2024-0869,Banana Chips,Line E,2025-12-07 00:00:00,Dec-2025,Q4-2025,Afternoon,Divya N.,358.4,RM-2868,Released,2025-12-09 00:00:00
BCH-2024-0870,Sweet Potato Chips,Line F,2025-12-08 00:00:00,Dec-2025,Q4-2025,Night,Karthik V.,217.8,RM-2869,Released,2025-12-11 00:00:00
BCH-2024-0871,Masala Peanuts,Line A,2025-12-10 00:00:00,Dec-2025,Q4-2025,Morning,Meena R.,253.0,RM-2870,Released,2025-12-11 00:00:00
BCH-2024-0872,Tapioca Crisps,Line B,2025-12-11 00:00:00,Dec-2025,Q4-2025,Afternoon,Suresh B.,515.8,RM-2871,Released,2025-12-14 00:00:00
BCH-2024-0873,Jackfruit Chips,Line C,2025-12-12 00:00:00,Dec-2025,Q4-2025,Night,Ramesh K.,295.2,RM-2872,Released,2025-12-13 00:00:00
BCH-2024-0874,Okra Chips,Line D,2025-12-13 00:00:00,Dec-2025,Q4-2025,Morning,Priya S.,299.1,RM-2873,Rejected,
BCH-2024-0875,Roasted Corn,Line E,2025-12-15 00:00:00,Dec-2025,Q4-2025,Afternoon,Anand M.,196.0,RM-2874,Released,2025-12-16 00:00:00
BCH-2024-0876,Chickpea Snacks,Line F,2025-12-16 00:00:00,Dec-2025,Q4-2025,Night,Sagar A.,420.0,RM-2875,Released,2025-12-17 00:00:00
BCH-2024-0877,Banana Chips,Line A,2025-12-17 00:00:00,Dec-2025,Q4-2025,Morning,Divya N.,252.7,RM-2876,Released,2025-12-18 00:00:00
BCH-2024-0878,Sweet Potato Chips,Line B,2025-12-18 00:00:00,Dec-2025,Q4-2025,Afternoon,Karthik V.,478.3,RM-2877,Released,2025-12-21 00:00:00
BCH-2024-0879,Masala Peanuts,Line C,2025-12-19 00:00:00,Dec-2025,Q4-2025,Night,Meena R.,381.2,RM-2878,Released,2025-12-20 00:00:00
BCH-2024-0880,Tapioca Crisps,Line D,2025-12-24 00:00:00,Dec-2025,Q4-2025,Morning,Suresh B.,511.4,RM-2879,Released,2025-12-27 00:00:00
BCH-2024-0881,Jackfruit Chips,Line E,2025-12-25 00:00:00,Dec-2025,Q4-2025,Afternoon,Ramesh K.,418.9,RM-2880,Released,2025-12-27 00:00:00
BCH-2024-0882,Okra Chips,Line F,2025-12-26 00:00:00,Dec-2025,Q4-2025,Night,Priya S.,559.7,RM-2881,Released,2025-12-27 00:00:00
BCH-2024-0883,Roasted Corn,Line A,2025-12-27 00:00:00,Dec-2025,Q4-2025,Morning,Anand M.,481.9,RM-2882,Hold – OOS,
BCH-2024-0884,Chickpea Snacks,Line B,2025-12-29 00:00:00,Dec-2025,Q4-2025,Afternoon,Sagar A.,400.1,RM-2883,Released,2026-01-01 00:00:00
BCH-2024-0885,Banana Chips,Line C,2025-12-30 00:00:00,Dec-2025,Q4-2025,Night,Divya N.,236.4,RM-2884,Released,2026-01-01 00:00:00
BCH-2024-0886,Sweet Potato Chips,Line D,2025-12-31 00:00:00,Dec-2025,Q4-2025,Morning,Karthik V.,339.5,RM-2885,Released,2026-01-02 00:00:00
BCH-2024-0887,Masala Peanuts,Line E,2026-01-01 00:00:00,Jan-2026,Q1-2026,Afternoon,Meena R.,254.7,RM-2886,Released,2026-01-02 00:00:00
BCH-2024-0888,Tapioca Crisps,Line F,2026-01-02 00:00:00,Jan-2026,Q1-2026,Night,Suresh B.,586.4,RM-2887,Released,2026-01-05 00:00:00
BCH-2024-0889,Jackfruit Chips,Line A,2026-01-03 00:00:00,Jan-2026,Q1-2026,Morning,Ramesh K.,502.4,RM-2888,Released,2026-01-05 00:00:00
BCH-2024-0890,Okra Chips,Line B,2026-01-04 00:00:00,Jan-2026,Q1-2026,Afternoon,Priya S.,502.1,RM-2889,Released,2026-01-06 00:00:00
BCH-2024-0891,Roasted Corn,Line C,2026-01-06 00:00:00,Jan-2026,Q1-2026,Night,Anand M.,277.5,RM-2890,Released,2026-01-08 00:00:00
BCH-2024-0892,Chickpea Snacks,Line D,2026-01-07 00:00:00,Jan-2026,Q1-2026,Morning,Sagar A.,448.8,RM-2891,Released,2026-01-10 00:00:00
BCH-2024-0893,Banana Chips,Line E,2026-01-08 00:00:00,Jan-2026,Q1-2026,Afternoon,Divya N.,244.0,RM-2892,Hold – OOS,
BCH-2024-0894,Sweet Potato Chips,Line F,2026-01-11 00:00:00,Jan-2026,Q1-2026,Night,Karthik V.,472.9,RM-2893,Released,2026-01-14 00:00:00
BCH-2024-0895,Masala Peanuts,Line A,2026-01-12 00:00:00,Jan-2026,Q1-2026,Morning,Meena R.,598.6,RM-2894,Released,2026-01-15 00:00:00
BCH-2024-0896,Tapioca Crisps,Line B,2026-01-13 00:00:00,Jan-2026,Q1-2026,Afternoon,Suresh B.,604.6,RM-2895,Released,2026-01-16 00:00:00
BCH-2024-0897,Jackfruit Chips,Line C,2026-01-14 00:00:00,Jan-2026,Q1-2026,Night,Ramesh K.,543.1,RM-2896,Released,2026-01-17 00:00:00
BCH-2024-0898,Okra Chips,Line D,2026-01-17 00:00:00,Jan-2026,Q1-2026,Morning,Priya S.,489.2,RM-2897,Rejected,
BCH-2024-0899,Roasted Corn,Line E,2026-01-19 00:00:00,Jan-2026,Q1-2026,Afternoon,Anand M.,511.2,RM-2898,Released,2026-01-21 00:00:00
BCH-2024-0900,Chickpea Snacks,Line F,2026-01-20 00:00:00,Jan-2026,Q1-2026,Night,Sagar A.,466.0,RM-2899,Released,2026-01-21 00:00:00
BCH-2024-0901,Banana Chips,Line A,2026-01-22 00:00:00,Jan-2026,Q1-2026,Morning,Divya N.,610.2,RM-2900,Released,2026-01-24 00:00:00
BCH-2024-0902,Sweet Potato Chips,Line B,2026-01-23 00:00:00,Jan-2026,Q1-2026,Afternoon,Karthik V.,489.7,RM-2901,Rejected,
BCH-2024-0903,Masala Peanuts,Line C,2026-01-25 00:00:00,Jan-2026,Q1-2026,Night,Meena R.,598.5,RM-2902,Released,2026-01-26 00:00:00
BCH-2024-0904,Tapioca Crisps,Line D,2026-01-26 00:00:00,Jan-2026,Q1-2026,Morning,Suresh B.,613.6,RM-2903,Hold – OOS,
BCH-2024-0905,Jackfruit Chips,Line E,2026-01-29 00:00:00,Jan-2026,Q1-2026,Afternoon,Ramesh K.,524.6,RM-2904,Released,2026-02-01 00:00:00
BCH-2024-0906,Okra Chips,Line F,2026-02-03 00:00:00,Feb-2026,Q1-2026,Night,Priya S.,258.3,RM-2905,Rejected,
BCH-2024-0907,Roasted Corn,Line A,2026-02-06 00:00:00,Feb-2026,Q1-2026,Morning,Anand M.,603.1,RM-2906,Released,2026-02-09 00:00:00
BCH-2024-0908,Chickpea Snacks,Line B,2026-02-08 00:00:00,Feb-2026,Q1-2026,Afternoon,Sagar A.,378.1,RM-2907,Released,2026-02-11 00:00:00
BCH-2024-0909,Banana Chips,Line C,2026-02-10 00:00:00,Feb-2026,Q1-2026,Night,Divya N.,220.1,RM-2908,Released,2026-02-13 00:00:00
BCH-2024-0910,Sweet Potato Chips,Line D,2026-02-11 00:00:00,Feb-2026,Q1-2026,Morning,Karthik V.,373.5,RM-2909,Released,2026-02-13 00:00:00
BCH-2024-0911,Masala Peanuts,Line E,2026-02-12 00:00:00,Feb-2026,Q1-2026,Afternoon,Meena R.,428.2,RM-2910,Released,2026-02-14 00:00:00
BCH-2024-0912,Tapioca Crisps,Line F,2026-02-13 00:00:00,Feb-2026,Q1-2026,Night,Suresh B.,588.5,RM-2911,Released,2026-02-16 00:00:00
BCH-2024-0913,Jackfruit Chips,Line A,2026-02-14 00:00:00,Feb-2026,Q1-2026,Morning,Ramesh K.,278.4,RM-2912,Released,2026-02-15 00:00:00
BCH-2024-0914,Okra Chips,Line B,2026-02-15 00:00:00,Feb-2026,Q1-2026,Afternoon,Priya S.,602.3,RM-2913,Released,2026-02-16 00:00:00
BCH-2024-0915,Roasted Corn,Line C,2026-02-17 00:00:00,Feb-2026,Q1-2026,Night,Anand M.,388.1,RM-2914,Released,2026-02-19 00:00:00
BCH-2024-0916,Chickpea Snacks,Line D,2026-02-18 00:00:00,Feb-2026,Q1-2026,Morning,Sagar A.,590.4,RM-2915,Released,2026-02-19 00:00:00
BCH-2024-0917,Banana Chips,Line E,2026-02-19 00:00:00,Feb-2026,Q1-2026,Afternoon,Divya N.,446.2,RM-2916,Released,2026-02-21 00:00:00
BCH-2024-0918,Sweet Potato Chips,Line F,2026-02-20 00:00:00,Feb-2026,Q1-2026,Night,Karthik V.,336.5,RM-2917,Released,2026-02-22 00:00:00
BCH-2024-0919,Masala Peanuts,Line A,2026-02-21 00:00:00,Feb-2026,Q1-2026,Morning,Meena R.,498.8,RM-2918,Hold – OOS,
BCH-2024-0920,Tapioca Crisps,Line B,2026-02-22 00:00:00,Feb-2026,Q1-2026,Afternoon,Suresh B.,276.0,RM-2919,Hold – OOS,
BCH-2024-0921,Jackfruit Chips,Line C,2026-02-23 00:00:00,Feb-2026,Q1-2026,Night,Ramesh K.,488.5,RM-2920,Rejected,
BCH-2024-0922,Okra Chips,Line D,2026-02-24 00:00:00,Feb-2026,Q1-2026,Morning,Priya S.,600.7,RM-2921,Hold – OOS,
BCH-2024-0923,Roasted Corn,Line E,2026-02-25 00:00:00,Feb-2026,Q1-2026,Afternoon,Anand M.,281.4,RM-2922,Hold – OOS,
BCH-2024-0924,Chickpea Snacks,Line F,2026-02-26 00:00:00,Feb-2026,Q1-2026,Night,Sagar A.,376.8,RM-2923,Released,2026-02-27 00:00:00
BCH-2024-0925,Banana Chips,Line A,2026-02-28 00:00:00,Feb-2026,Q1-2026,Morning,Divya N.,452.9,RM-2924,Released,2026-03-03 00:00:00
BCH-2024-0926,Sweet Potato Chips,Line B,2026-03-02 00:00:00,Mar-2026,Q1-2026,Afternoon,Karthik V.,509.4,RM-2925,Released,2026-03-03 00:00:00
BCH-2024-0927,Masala Peanuts,Line C,2026-03-03 00:00:00,Mar-2026,Q1-2026,Night,Meena R.,279.8,RM-2926,Released,2026-03-04 00:00:00
BCH-2024-0928,Tapioca Crisps,Line D,2026-03-04 00:00:00,Mar-2026,Q1-2026,Morning,Suresh B.,240.8,RM-2927,Released,2026-03-07 00:00:00
BCH-2024-0929,Jackfruit Chips,Line E,2026-03-05 00:00:00,Mar-2026,Q1-2026,Afternoon,Ramesh K.,565.0,RM-2928,Released,2026-03-07 00:00:00
BCH-2024-0930,Okra Chips,Line F,2026-03-06 00:00:00,Mar-2026,Q1-2026,Night,Priya S.,368.1,RM-2929,Released,2026-03-09 00:00:00
BCH-2024-0931,Roasted Corn,Line A,2026-03-07 00:00:00,Mar-2026,Q1-2026,Morning,Anand M.,202.7,RM-2930,Released,2026-03-08 00:00:00
BCH-2024-0932,Chickpea Snacks,Line B,2026-03-08 00:00:00,Mar-2026,Q1-2026,Afternoon,Sagar A.,240.7,RM-2931,Hold – OOS,
BCH-2024-0933,Banana Chips,Line C,2026-03-10 00:00:00,Mar-2026,Q1-2026,Night,Divya N.,242.8,RM-2932,Released,2026-03-13 00:00:00
BCH-2024-0934,Sweet Potato Chips,Line D,2026-03-11 00:00:00,Mar-2026,Q1-2026,Morning,Karthik V.,534.0,RM-2933,Released,2026-03-14 00:00:00
BCH-2024-0935,Masala Peanuts,Line E,2026-03-18 00:00:00,Mar-2026,Q1-2026,Afternoon,Meena R.,606.0,RM-2934,Hold – OOS,
BCH-2024-0936,Tapioca Crisps,Line F,2026-03-19 00:00:00,Mar-2026,Q1-2026,Night,Suresh B.,554.1,RM-2935,Released,2026-03-22 00:00:00
BCH-2024-0937,Jackfruit Chips,Line A,2026-03-21 00:00:00,Mar-2026,Q1-2026,Morning,Ramesh K.,211.2,RM-2936,Released,2026-03-22 00:00:00
BCH-2024-0938,Okra Chips,Line B,2026-03-22 00:00:00,Mar-2026,Q1-2026,Afternoon,Priya S.,203.5,RM-2937,Released,2026-03-25 00:00:00
BCH-2024-0939,Roasted Corn,Line C,2026-03-23 00:00:00,Mar-2026,Q1-2026,Night,Anand M.,590.9,RM-2938,Hold – OOS,
BCH-2024-0940,Chickpea Snacks,Line D,2026-03-24 00:00:00,Mar-2026,Q1-2026,Morning,Sagar A.,592.6,RM-2939,Released,2026-03-25 00:00:00
BCH-2024-0941,Banana Chips,Line E,2026-03-25 00:00:00,Mar-2026,Q1-2026,Afternoon,Divya N.,379.8,RM-2940,Released,2026-03-28 00:00:00
BCH-2024-0942,Sweet Potato Chips,Line F,2026-03-26 00:00:00,Mar-2026,Q1-2026,Night,Karthik V.,229.0,RM-2941,Released,2026-03-27 00:00:00
BCH-2024-0943,Masala Peanuts,Line A,2026-03-27 00:00:00,Mar-2026,Q1-2026,Morning,Meena R.,231.5,RM-2942,Released,2026-03-29 00:00:00
BCH-2024-0944,Tapioca Crisps,Line B,2026-04-03 00:00:00,Apr-2026,Q2-2026,Afternoon,Suresh B.,217.8,RM-2943,Released,2026-04-04 00:00:00
BCH-2024-0945,Jackfruit Chips,Line C,2026-04-04 00:00:00,Apr-2026,Q2-2026,Night,Ramesh K.,379.7,RM-2944,Released,2026-04-07 00:00:00
BCH-2024-0946,Okra Chips,Line D,2026-04-05 00:00:00,Apr-2026,Q2-2026,Morning,Priya S.,522.1,RM-2945,Released,2026-04-08 00:00:00
BCH-2024-0947,Roasted Corn,Line E,2026-04-06 00:00:00,Apr-2026,Q2-2026,Afternoon,Anand M.,302.6,RM-2946,Released,2026-04-09 00:00:00
BCH-2024-0948,Chickpea Snacks,Line F,2026-04-07 00:00:00,Apr-2026,Q2-2026,Night,Sagar A.,347.8,RM-2947,Released,2026-04-09 00:00:00
BCH-2024-0949,Banana Chips,Line A,2026-04-08 00:00:00,Apr-2026,Q2-2026,Morning,Divya N.,373.4,RM-2948,Released,2026-04-10 00:00:00
BCH-2024-0950,Sweet Potato Chips,Line B,2026-04-10 00:00:00,Apr-2026,Q2-2026,Afternoon,Karthik V.,304.4,RM-2949,Released,2026-04-13 00:00:00
BCH-2024-0951,Masala Peanuts,Line C,2026-04-13 00:00:00,Apr-2026,Q2-2026,Night,Meena R.,375.9,RM-2950,Released,2026-04-15 00:00:00
BCH-2024-0952,Tapioca Crisps,Line D,2026-04-14 00:00:00,Apr-2026,Q2-2026,Morning,Suresh B.,613.7,RM-2951,Released,2026-04-15 00:00:00
BCH-2024-0953,Jackfruit Chips,Line E,2026-04-15 00:00:00,Apr-2026,Q2-2026,Afternoon,Ramesh K.,242.5,RM-2952,Released,2026-04-18 00:00:00
BCH-2024-0954,Okra Chips,Line F,2026-04-16 00:00:00,Apr-2026,Q2-2026,Night,Priya S.,214.3,RM-2953,Released,2026-04-18 00:00:00
BCH-2024-0955,Roasted Corn,Line A,2026-04-19 00:00:00,Apr-2026,Q2-2026,Morning,Anand M.,501.1,RM-2954,Released,2026-04-21 00:00:00
BCH-2024-0956,Chickpea Snacks,Line B,2026-04-20 00:00:00,Apr-2026,Q2-2026,Afternoon,Sagar A.,250.8,RM-2955,Released,2026-04-23 00:00:00
BCH-2024-0957,Banana Chips,Line C,2026-04-21 00:00:00,Apr-2026,Q2-2026,Night,Divya N.,583.1,RM-2956,Released,2026-04-23 00:00:00
BCH-2024-0958,Sweet Potato Chips,Line D,2026-04-26 00:00:00,Apr-2026,Q2-2026,Morning,Karthik V.,268.5,RM-2957,Released,2026-04-28 00:00:00
BCH-2024-0959,Masala Peanuts,Line E,2026-04-27 00:00:00,Apr-2026,Q2-2026,Afternoon,Meena R.,607.2,RM-2958,Released,2026-04-29 00:00:00
BCH-2024-0960,Tapioca Crisps,Line F,2026-04-28 00:00:00,Apr-2026,Q2-2026,Night,Suresh B.,526.5,RM-2959,Released,2026-04-30 00:00:00
BCH-2024-0961,Jackfruit Chips,Line A,2026-04-29 00:00:00,Apr-2026,Q2-2026,Morning,Ramesh K.,470.2,RM-2960,Hold – OOS,
BCH-2024-0962,Okra Chips,Line B,2026-04-30 00:00:00,Apr-2026,Q2-2026,Afternoon,Priya S.,493.0,RM-2961,Released,2026-05-02 00:00:00
BCH-2024-0963,Roasted Corn,Line C,2026-05-05 00:00:00,May-2026,Q2-2026,Night,Anand M.,264.5,RM-2962,Released,2026-05-08 00:00:00
BCH-2024-0964,Chickpea Snacks,Line D,2026-05-06 00:00:00,May-2026,Q2-2026,Morning,Sagar A.,391.6,RM-2963,Released,2026-05-09 00:00:00
BCH-2024-0965,Banana Chips,Line E,2026-05-07 00:00:00,May-2026,Q2-2026,Afternoon,Divya N.,381.9,RM-2964,Released,2026-05-08 00:00:00
BCH-2024-0966,Sweet Potato Chips,Line F,2026-05-08 00:00:00,May-2026,Q2-2026,Night,Karthik V.,240.9,RM-2965,Released,2026-05-11 00:00:00
BCH-2024-0967,Masala Peanuts,Line A,2026-05-10 00:00:00,May-2026,Q2-2026,Morning,Meena R.,362.1,RM-2966,Released,2026-05-11 00:00:00
BCH-2024-0968,Tapioca Crisps,Line B,2026-05-12 00:00:00,May-2026,Q2-2026,Afternoon,Suresh B.,390.4,RM-2967,Hold – OOS,
BCH-2024-0969,Jackfruit Chips,Line C,2026-05-14 00:00:00,May-2026,Q2-2026,Night,Ramesh K.,350.8,RM-2968,Released,2026-05-17 00:00:00
BCH-2024-0970,Okra Chips,Line D,2026-05-15 00:00:00,May-2026,Q2-2026,Morning,Priya S.,465.8,RM-2969,Released,2026-05-16 00:00:00
BCH-2024-0971,Roasted Corn,Line E,2026-05-17 00:00:00,May-2026,Q2-2026,Afternoon,Anand M.,492.7,RM-2970,Released,2026-05-19 00:00:00
BCH-2024-0972,Chickpea Snacks,Line F,2026-05-18 00:00:00,May-2026,Q2-2026,Night,Sagar A.,607.7,RM-2971,Released,2026-05-21 00:00:00
